m 11607 154.4122325 -46.4154691 15
m 11618 154.4122153 -46.4130367 25
m 11622 154.4123363 -46.4123274 20
m 11623 154.4121808 -46.4123491  6
m 11640 154.4116024 -46.4227019 15
m 11642 154.4117652 -46.4225163 13
m 11644 154.4116545 -46.421932  15
m 11650 154.4118807 -46.4204856 13
m 11651 154.4116172 -46.4205566 16
m 11653 154.4115549 -46.4204132  3
m 11656 154.4118958 -46.4200831  8
m 11659 154.4118737 -46.4196866  9
m 11661 154.4119027 -46.4191843 15
m 11662 154.4116076 -46.4193709 15
m 11666 154.4114769 -46.4187759 15
m 11667 154.4115039 -46.4186362  4
m 11668 154.4119257 -46.4181434 14
m 11672 154.4116006 -46.41721    7
m 11678 154.4116236 -46.416099  14
m 11681 154.4116489 -46.4156354 11
m 11683 154.4115027 -46.4150728 14
m 11684 154.4117734 -46.4146009 10
m 11686 154.4116892 -46.4145265  3
m 11688 154.4114377 -46.4142801 14
m 11690 154.4117804 -46.41391   13
m 11692 154.4118244 -46.4133097 18
m 11693 154.4114475 -46.4135226 15
m 11698 154.411555  -46.4117365 26
m 11708 154.4109831 -46.4228383 14
m 11709 154.4110926 -46.4224121  9
m 11713 154.4114059 -46.4209794 19
m 11714 154.4109292 -46.4206072 18
m 11717 154.4110235 -46.4198107 14
m 11720 154.4109816 -46.4196624  5
m 11725 154.411109  -46.4188996 13
m 11727 154.411198  -46.4185929 15
m 11730 154.4110317 -46.4174974 15
m 11731 154.4113979 -46.417208  15
m 11732 154.4112701 -46.4169062 15
m 11739 154.4113949 -46.4158472 15
m 11740 154.4112345 -46.4159425 15
m 11747 154.4110201 -46.4143957 20
m 11748 154.4110078 -46.4140871 24
m 11750 154.4112065 -46.4133508 27
